user,time,hashtag
7,2019-12-11 23:50:00,#57
175,2019-12-10 16:33:00,#57
34,2019-12-11 18:14:00,#57
37,2019-12-14 04:56:00,#57
28,2019-12-14 07:47:00,#57
64,2019-12-14 00:38:00,#57
131,2019-12-13 00:01:00,#57
7,2019-12-14 16:15:00,#57
251,2019-12-14 08:02:00,#57
123,2019-12-10 13:31:00,#57
174,2019-12-13 14:56:00,#57
107,2019-12-11 22:37:00,#57
11,2019-12-11 20:54:00,#57
226,2019-12-14 03:15:00,#57
129,2019-12-13 17:04:00,#57
223,2019-12-12 22:06:00,#57
95,2019-12-11 11:10:00,#57
276,2019-12-13 23:31:00,#57
273,2019-12-10 15:35:00,#57
110,2019-12-11 18:23:00,#57
164,2019-12-13 06:08:00,#57
238,2019-12-12 04:06:00,#57
131,2019-12-12 08:01:00,#57
249,2019-12-14 10:57:00,#57
234,2019-12-13 19:16:00,#57
33,2019-12-12 10:15:00,#57
282,2019-12-11 21:57:00,#57
263,2019-12-11 10:31:00,#57
77,2019-12-14 11:16:00,#57
114,2019-12-13 05:09:00,#57
149,2019-12-12 06:47:00,#57
233,2019-12-14 04:16:00,#57
284,2019-12-11 08:37:00,#57
89,2019-12-14 04:35:00,#57
95,2019-12-11 00:15:00,#57
135,2019-12-13 22:39:00,#57
276,2019-12-11 19:29:00,#57
34,2019-12-11 16:58:00,#57
47,2019-12-11 07:01:00,#57
35,2019-12-11 06:13:00,#57
164,2019-12-12 14:21:00,#57
298,2019-12-11 00:31:00,#57
220,2019-12-14 01:08:00,#57
145,2019-12-10 16:09:00,#57
272,2019-12-14 01:02:00,#57
18,2019-12-13 13:25:00,#57
206,2019-12-12 03:45:00,#57
247,2019-12-12 00:14:00,#57
233,2019-12-11 12:36:00,#57
223,2019-12-13 07:34:00,#57
92,2019-12-14 02:04:00,#57
248,2019-12-13 00:50:00,#57
258,2019-12-13 06:50:00,#57
100,2019-12-10 14:43:00,#57
20,2019-12-14 04:49:00,#57
202,2019-12-12 15:28:00,#57
258,2019-12-12 04:18:00,#57
119,2019-12-12 14:20:00,#57
40,2019-12-13 11:11:00,#57
64,2019-12-13 00:58:00,#57
211,2019-12-12 09:36:00,#57
16,2019-12-11 09:02:00,#57
113,2019-12-12 03:06:00,#57
205,2019-12-14 08:41:00,#57
22,2019-12-14 08:22:00,#57
97,2019-12-11 06:10:00,#57
186,2019-12-11 00:51:00,#57
279,2019-12-11 21:45:00,#57
48,2019-12-12 06:24:00,#57
234,2019-12-11 07:22:00,#57
237,2019-12-11 11:19:00,#57
293,2019-12-11 04:30:00,#57
110,2019-12-11 14:49:00,#57
109,2019-12-13 02:00:00,#57
207,2019-12-12 22:55:00,#57
167,2019-12-11 09:32:00,#57
73,2019-12-13 10:26:00,#57
179,2019-12-11 18:58:00,#57
183,2019-12-10 16:32:00,#57
298,2019-12-11 10:35:00,#57
208,2019-12-10 19:38:00,#57
295,2019-12-12 21:00:00,#57
156,2019-12-12 00:15:00,#57
31,2019-12-12 11:54:00,#57
285,2019-12-11 10:58:00,#57
174,2019-12-12 20:40:00,#57
51,2019-12-11 01:52:00,#57
56,2019-12-10 20:03:00,#57
275,2019-12-14 03:41:00,#57
178,2019-12-10 23:49:00,#57
273,2019-12-12 00:13:00,#57
43,2019-12-12 17:18:00,#57
222,2019-12-11 03:00:00,#57
163,2019-12-13 10:07:00,#57
84,2019-12-13 23:02:00,#57
199,2019-12-11 19:56:00,#57
203,2019-12-11 08:30:00,#57
55,2019-12-13 14:47:00,#57
40,2019-12-13 21:46:00,#57
212,2019-12-12 18:53:00,#57
46,2019-12-11 12:41:00,#57
204,2019-12-10 23:26:00,#57
262,2019-12-14 12:56:00,#57
139,2019-12-11 00:20:00,#57
126,2019-12-14 08:55:00,#57
266,2019-12-11 17:39:00,#57
223,2019-12-11 07:40:00,#57
93,2019-12-11 09:17:00,#57
177,2019-12-11 18:14:00,#57
25,2019-12-12 16:26:00,#57
230,2019-12-12 15:54:00,#57
12,2019-12-11 01:26:00,#57
81,2019-12-11 14:02:00,#57
278,2019-12-12 16:37:00,#57
226,2019-12-14 03:37:00,#57
219,2019-12-13 23:21:00,#57
223,2019-12-12 22:31:00,#57
291,2019-12-10 14:44:00,#57
282,2019-12-14 16:14:00,#57
139,2019-12-14 08:10:00,#57
172,2019-12-11 16:47:00,#57
244,2019-12-13 10:32:00,#57
222,2019-12-12 10:42:00,#57
36,2019-12-11 16:49:00,#57
183,2019-12-13 21:44:00,#57
219,2019-12-14 15:02:00,#57
154,2019-12-12 08:48:00,#57
181,2019-12-11 02:02:00,#57
62,2019-12-14 05:55:00,#57
118,2019-12-12 17:38:00,#57
290,2019-12-13 23:00:00,#57
89,2019-12-14 13:16:00,#57
66,2019-12-12 13:27:00,#57
284,2019-12-14 09:25:00,#57
186,2019-12-13 20:27:00,#57
214,2019-12-12 17:54:00,#57
9,2019-12-10 18:16:00,#57
155,2019-12-12 14:03:00,#57
260,2019-12-12 00:13:00,#57
264,2019-12-13 13:45:00,#57
178,2019-12-13 06:11:00,#57
169,2019-12-11 05:43:00,#57
52,2019-12-14 09:31:00,#57
55,2019-12-12 10:23:00,#57
173,2019-12-13 20:01:00,#57
88,2019-12-12 16:53:00,#57
160,2019-12-13 20:44:00,#57
282,2019-12-13 10:53:00,#57
236,2019-12-12 03:37:00,#57
197,2019-12-11 16:34:00,#57
232,2019-12-13 06:18:00,#57
102,2019-12-11 12:39:00,#57
92,2019-12-13 08:47:00,#57
298,2019-12-11 13:51:00,#57
83,2019-12-12 01:20:00,#57
263,2019-12-12 20:46:00,#57
201,2019-12-12 17:42:00,#57
32,2019-12-10 23:19:00,#57
88,2019-12-13 19:19:00,#57
95,2019-12-11 19:29:00,#57
143,2019-12-11 05:55:00,#57
155,2019-12-12 00:25:00,#57
159,2019-12-13 19:08:00,#57
181,2019-12-14 01:03:00,#57
204,2019-12-13 02:47:00,#57
289,2019-12-13 09:11:00,#57
66,2019-12-11 05:02:00,#57
21,2019-12-12 01:51:00,#57
267,2019-12-13 12:07:00,#57
176,2019-12-14 16:05:00,#57
203,2019-12-14 05:08:00,#57
259,2019-12-13 03:38:00,#57
209,2019-12-13 13:39:00,#57
262,2019-12-10 17:21:00,#57
188,2019-12-13 08:09:00,#57
4,2019-12-12 04:57:00,#57
250,2019-12-14 10:35:00,#57
269,2019-12-10 15:28:00,#57
182,2019-12-11 12:33:00,#57
200,2019-12-11 04:06:00,#57
9,2019-12-12 03:16:00,#57
256,2019-12-12 09:19:00,#57
193,2019-12-12 09:49:00,#57
49,2019-12-10 21:49:00,#57
116,2019-12-10 13:05:00,#57
124,2019-12-12 11:18:00,#57
28,2019-12-14 10:29:00,#57
122,2019-12-14 12:38:00,#57
150,2019-12-12 04:09:00,#57
165,2019-12-10 14:03:00,#57
9,2019-12-12 00:14:00,#57
10,2019-12-12 22:12:00,#57
174,2019-12-11 05:19:00,#57
6,2019-12-13 17:07:00,#57
180,2019-12-12 04:40:00,#57
139,2019-12-12 19:12:00,#57
14,2019-12-13 18:37:00,#57
241,2019-12-13 08:10:00,#57
204,2019-12-14 05:14:00,#57
11,2019-12-11 03:48:00,#57
261,2019-12-13 00:32:00,#57
148,2019-12-13 14:01:00,#57
240,2019-12-14 04:06:00,#57
171,2019-12-12 09:02:00,#57
35,2019-12-14 15:26:00,#57
52,2019-12-14 16:18:00,#57
22,2019-12-13 09:23:00,#57
282,2019-12-12 19:35:00,#57
83,2019-12-10 13:07:00,#57
164,2019-12-10 15:20:00,#57
208,2019-12-11 02:39:00,#57
122,2019-12-13 05:06:00,#57
20,2019-12-10 18:02:00,#57
183,2019-12-12 21:03:00,#57
195,2019-12-11 22:09:00,#57
275,2019-12-11 17:09:00,#57
266,2019-12-13 21:09:00,#57
231,2019-12-11 14:45:00,#57
271,2019-12-13 07:53:00,#57
100,2019-12-11 08:38:00,#57
106,2019-12-10 21:37:00,#57
191,2019-12-13 04:54:00,#57
70,2019-12-14 11:59:00,#57
296,2019-12-11 01:31:00,#57
27,2019-12-13 17:30:00,#57
71,2019-12-11 16:32:00,#57
27,2019-12-10 22:26:00,#57
198,2019-12-12 12:39:00,#57
142,2019-12-12 04:11:00,#57
272,2019-12-12 04:16:00,#57
288,2019-12-13 10:14:00,#57
47,2019-12-11 20:08:00,#57
276,2019-12-13 21:59:00,#57
275,2019-12-13 13:25:00,#57
170,2019-12-14 09:30:00,#57
84,2019-12-13 14:58:00,#57
288,2019-12-12 20:24:00,#57
263,2019-12-13 19:57:00,#57
180,2019-12-13 08:03:00,#57
209,2019-12-14 12:00:00,#57
44,2019-12-11 03:37:00,#57
90,2019-12-13 00:33:00,#57
257,2019-12-12 00:54:00,#57
198,2019-12-11 17:24:00,#57
201,2019-12-12 00:53:00,#57
130,2019-12-13 22:17:00,#58
51,2019-12-12 08:43:00,#58
173,2019-12-11 14:21:00,#58
3,2019-12-10 20:33:00,#58
28,2019-12-14 16:17:00,#58
281,2019-12-12 21:02:00,#58
47,2019-12-12 07:13:00,#58
26,2019-12-10 20:57:00,#58
64,2019-12-13 00:34:00,#58
235,2019-12-10 23:17:00,#58
46,2019-12-11 01:32:00,#58
19,2019-12-12 21:41:00,#58
293,2019-12-11 10:19:00,#58
161,2019-12-11 11:04:00,#58
61,2019-12-14 12:08:00,#58
220,2019-12-13 16:15:00,#58
119,2019-12-13 04:33:00,#58
159,2019-12-11 23:49:00,#58
90,2019-12-10 20:30:00,#58
138,2019-12-14 07:44:00,#58
147,2019-12-12 04:13:00,#58
43,2019-12-14 12:50:00,#58
56,2019-12-14 09:34:00,#58
256,2019-12-13 20:01:00,#58
228,2019-12-13 05:24:00,#58
178,2019-12-14 02:24:00,#58
110,2019-12-12 01:44:00,#58
266,2019-12-12 21:59:00,#58
103,2019-12-14 04:29:00,#58
19,2019-12-14 09:15:00,#58
104,2019-12-11 20:12:00,#58
206,2019-12-12 23:25:00,#58
30,2019-12-12 23:17:00,#58
295,2019-12-12 06:52:00,#58
225,2019-12-10 20:49:00,#58
285,2019-12-12 05:02:00,#58
17,2019-12-11 22:02:00,#58
295,2019-12-13 08:09:00,#58
248,2019-12-13 00:58:00,#58
96,2019-12-11 00:07:00,#58
1,2019-12-11 04:41:00,#58
104,2019-12-11 15:29:00,#58
109,2019-12-10 23:33:00,#58
12,2019-12-10 13:18:00,#58
180,2019-12-13 08:52:00,#58
16,2019-12-12 11:42:00,#58
96,2019-12-14 07:35:00,#58
41,2019-12-12 18:06:00,#58
171,2019-12-13 19:10:00,#58
209,2019-12-12 21:56:00,#58
30,2019-12-12 22:09:00,#58
224,2019-12-12 02:00:00,#58
127,2019-12-12 11:43:00,#58
295,2019-12-11 14:11:00,#58
146,2019-12-13 01:01:00,#58
68,2019-12-11 07:38:00,#58
137,2019-12-13 06:22:00,#58
38,2019-12-13 16:47:00,#58
296,2019-12-13 05:30:00,#58
82,2019-12-11 00:47:00,#58
1,2019-12-13 07:21:00,#58
175,2019-12-12 15:41:00,#58
224,2019-12-13 03:29:00,#58
147,2019-12-12 12:10:00,#58
260,2019-12-12 15:28:00,#58
267,2019-12-13 11:25:00,#58
49,2019-12-10 22:10:00,#58
151,2019-12-13 12:44:00,#58
248,2019-12-10 14:21:00,#58
20,2019-12-10 22:09:00,#58
110,2019-12-14 05:20:00,#58
215,2019-12-11 05:17:00,#58
9,2019-12-12 16:37:00,#58
298,2019-12-13 17:20:00,#58
222,2019-12-13 16:47:00,#58
112,2019-12-10 17:14:00,#58
36,2019-12-12 22:00:00,#58
73,2019-12-14 00:01:00,#58
82,2019-12-11 09:18:00,#58
283,2019-12-14 07:51:00,#58
152,2019-12-13 23:10:00,#58
179,2019-12-13 08:57:00,#58
26,2019-12-14 10:29:00,#58
283,2019-12-14 15:16:00,#58
81,2019-12-14 05:40:00,#58
143,2019-12-11 10:15:00,#58
208,2019-12-11 01:48:00,#58
88,2019-12-13 11:00:00,#58
212,2019-12-11 10:01:00,#58
153,2019-12-14 07:43:00,#58
113,2019-12-12 07:57:00,#58
185,2019-12-11 14:33:00,#58
68,2019-12-12 10:48:00,#58
66,2019-12-10 15:32:00,#58
267,2019-12-14 02:50:00,#58
55,2019-12-14 06:18:00,#58
19,2019-12-14 13:17:00,#58
30,2019-12-14 00:34:00,#58
211,2019-12-11 07:17:00,#58
267,2019-12-10 16:41:00,#58
103,2019-12-14 15:19:00,#58
192,2019-12-12 20:01:00,#58
251,2019-12-10 23:16:00,#58
224,2019-12-11 09:03:00,#58
146,2019-12-11 16:33:00,#58
236,2019-12-14 02:52:00,#58
286,2019-12-11 19:55:00,#58
246,2019-12-13 05:50:00,#58
104,2019-12-14 03:40:00,#58
94,2019-12-12 00:50:00,#58
63,2019-12-14 11:51:00,#58
40,2019-12-14 15:12:00,#58
3,2019-12-12 06:31:00,#58
218,2019-12-14 12:44:00,#58
129,2019-12-12 21:00:00,#58
7,2019-12-10 18:50:00,#58
119,2019-12-10 13:34:00,#58
119,2019-12-10 19:48:00,#58
218,2019-12-13 13:31:00,#58
150,2019-12-10 15:31:00,#58
8,2019-12-13 17:16:00,#58
32,2019-12-12 12:22:00,#58
208,2019-12-13 23:25:00,#58
173,2019-12-12 11:00:00,#58
201,2019-12-11 06:28:00,#58
260,2019-12-12 01:00:00,#58
296,2019-12-12 21:45:00,#58
151,2019-12-11 20:43:00,#58
269,2019-12-11 08:14:00,#58
281,2019-12-13 11:23:00,#58
297,2019-12-12 11:26:00,#58
284,2019-12-14 01:26:00,#58
94,2019-12-12 03:55:00,#58
206,2019-12-14 09:06:00,#58
285,2019-12-13 12:29:00,#58
183,2019-12-13 08:08:00,#58
86,2019-12-10 16:35:00,#58
293,2019-12-11 16:31:00,#58
245,2019-12-11 05:06:00,#58
97,2019-12-13 21:39:00,#58
233,2019-12-13 09:07:00,#58
282,2019-12-12 21:55:00,#58
56,2019-12-11 03:15:00,#58
153,2019-12-12 04:10:00,#58
212,2019-12-13 15:47:00,#58
202,2019-12-12 23:14:00,#58
168,2019-12-13 22:24:00,#58
39,2019-12-13 01:31:00,#58
5,2019-12-14 14:04:00,#58
80,2019-12-10 13:07:00,#58
220,2019-12-10 21:18:00,#58
192,2019-12-13 23:08:00,#58
198,2019-12-12 06:42:00,#58
67,2019-12-10 13:29:00,#58
81,2019-12-12 02:19:00,#58
227,2019-12-13 09:26:00,#58
133,2019-12-12 06:51:00,#58
88,2019-12-12 17:18:00,#58
274,2019-12-11 23:02:00,#58
261,2019-12-10 18:18:00,#58
62,2019-12-12 03:37:00,#58
38,2019-12-10 17:00:00,#58
13,2019-12-12 22:29:00,#58
136,2019-12-13 03:05:00,#58
31,2019-12-12 01:03:00,#58
12,2019-12-12 21:02:00,#58
36,2019-12-12 05:20:00,#58
160,2019-12-11 00:19:00,#58
89,2019-12-11 03:23:00,#58
200,2019-12-12 03:38:00,#58
12,2019-12-11 02:53:00,#58
135,2019-12-13 02:21:00,#58
54,2019-12-11 02:30:00,#58
245,2019-12-12 07:29:00,#58
167,2019-12-12 07:06:00,#58
18,2019-12-13 13:06:00,#58
157,2019-12-12 18:44:00,#58
238,2019-12-11 16:55:00,#58
125,2019-12-11 18:10:00,#58
87,2019-12-12 20:00:00,#58
88,2019-12-13 05:37:00,#58
142,2019-12-12 06:19:00,#58
260,2019-12-11 15:38:00,#58
56,2019-12-11 20:14:00,#58
17,2019-12-12 08:14:00,#58
229,2019-12-11 23:54:00,#58
234,2019-12-11 02:23:00,#58
265,2019-12-13 15:00:00,#58
166,2019-12-11 03:43:00,#58
98,2019-12-12 12:49:00,#58
75,2019-12-11 16:27:00,#58
58,2019-12-14 03:53:00,#58
153,2019-12-11 06:18:00,#58
32,2019-12-11 01:57:00,#58
98,2019-12-11 14:44:00,#58
232,2019-12-12 10:16:00,#58
183,2019-12-14 03:31:00,#58
113,2019-12-13 11:21:00,#58
131,2019-12-12 07:37:00,#58
274,2019-12-11 05:11:00,#58
61,2019-12-12 20:05:00,#58
8,2019-12-12 20:39:00,#58
21,2019-12-11 21:53:00,#58
191,2019-12-12 09:32:00,#58
17,2019-12-13 17:19:00,#58
282,2019-12-10 23:58:00,#58
252,2019-12-14 12:06:00,#58
183,2019-12-12 08:32:00,#58
178,2019-12-11 09:02:00,#58
76,2019-12-12 22:27:00,#58
17,2019-12-11 04:31:00,#58
106,2019-12-10 23:38:00,#58
234,2019-12-13 22:24:00,#58
244,2019-12-11 00:00:00,#58
69,2019-12-12 08:57:00,#58
293,2019-12-10 18:29:00,#58
119,2019-12-13 06:36:00,#58
5,2019-12-11 12:07:00,#58
38,2019-12-10 13:52:00,#58
84,2019-12-10 15:12:00,#58
281,2019-12-11 22:06:00,#58
192,2019-12-12 22:30:00,#58
166,2019-12-14 06:03:00,#58
67,2019-12-11 04:37:00,#58
74,2019-12-12 07:27:00,#58
246,2019-12-13 04:00:00,#58
187,2019-12-13 07:40:00,#58
284,2019-12-12 09:46:00,#58
263,2019-12-11 22:58:00,#58
253,2019-12-13 12:16:00,#58
157,2019-12-10 16:36:00,#58
146,2019-12-13 05:01:00,#58
216,2019-12-14 14:13:00,#58
207,2019-12-12 14:42:00,#58
209,2019-12-11 02:35:00,#58
18,2019-12-13 19:29:00,#58
186,2019-12-12 12:19:00,#58
103,2019-12-11 11:55:00,#58
63,2019-12-12 08:33:00,#58
228,2019-12-10 21:25:00,#58
116,2019-12-11 10:22:00,#58
1,2019-12-13 13:19:00,#58
214,2019-12-12 09:42:00,#58
158,2019-12-11 02:02:00,#58
162,2019-12-12 05:20:00,#58
200,2019-12-13 00:12:00,#58
125,2019-12-11 11:30:00,#58
200,2019-12-12 02:06:00,#58
292,2019-12-14 10:40:00,#58
60,2019-12-14 03:14:00,#58
85,2019-12-14 12:30:00,#58
216,2019-12-11 01:38:00,#58
245,2019-12-11 23:46:00,#58
89,2019-12-10 17:25:00,#58
240,2019-12-13 09:15:00,#58
192,2019-12-14 04:40:00,#59
189,2019-12-11 09:35:00,#59
155,2019-12-13 10:03:00,#59
239,2019-12-11 04:42:00,#59
149,2019-12-12 13:10:00,#59
286,2019-12-11 13:32:00,#59
223,2019-12-11 03:20:00,#59
168,2019-12-11 13:32:00,#59
290,2019-12-13 23:16:00,#59
299,2019-12-10 23:48:00,#59
4,2019-12-11 17:17:00,#59
49,2019-12-14 00:40:00,#59
179,2019-12-12 16:25:00,#59
118,2019-12-12 05:51:00,#59
235,2019-12-11 19:34:00,#59
12,2019-12-13 04:15:00,#59
35,2019-12-13 15:27:00,#59
221,2019-12-11 22:24:00,#59
47,2019-12-12 05:32:00,#59
257,2019-12-13 10:00:00,#59
146,2019-12-10 17:48:00,#59
64,2019-12-10 22:41:00,#59
144,2019-12-13 22:17:00,#59
224,2019-12-12 04:46:00,#59
177,2019-12-13 06:33:00,#59
150,2019-12-14 08:11:00,#59
190,2019-12-12 18:57:00,#59
292,2019-12-14 13:51:00,#59
62,2019-12-14 09:46:00,#59
181,2019-12-12 09:16:00,#59
130,2019-12-11 18:48:00,#59
227,2019-12-11 14:24:00,#59
95,2019-12-13 17:08:00,#59
204,2019-12-10 15:16:00,#59
253,2019-12-11 18:06:00,#59
98,2019-12-11 16:44:00,#59
17,2019-12-11 14:16:00,#59
186,2019-12-13 00:23:00,#59
178,2019-12-10 14:12:00,#59
251,2019-12-13 10:34:00,#59
174,2019-12-14 00:11:00,#59
118,2019-12-14 05:09:00,#59
295,2019-12-13 18:31:00,#59
186,2019-12-11 04:07:00,#59
18,2019-12-12 05:09:00,#59
246,2019-12-11 10:46:00,#59
294,2019-12-13 01:05:00,#59
64,2019-12-13 06:01:00,#59
278,2019-12-12 19:09:00,#59
119,2019-12-14 14:41:00,#59
266,2019-12-11 17:42:00,#59
15,2019-12-11 21:35:00,#59
76,2019-12-12 16:20:00,#59
232,2019-12-13 13:17:00,#59
268,2019-12-13 03:22:00,#59
61,2019-12-11 05:02:00,#59
116,2019-12-11 04:27:00,#59
159,2019-12-12 02:23:00,#59
19,2019-12-12 17:02:00,#59
285,2019-12-10 17:19:00,#59
291,2019-12-10 18:44:00,#59
218,2019-12-11 19:04:00,#59
33,2019-12-13 19:51:00,#59
3,2019-12-12 13:59:00,#59
172,2019-12-13 14:09:00,#59
39,2019-12-14 11:52:00,#59
63,2019-12-10 17:16:00,#59
150,2019-12-12 22:10:00,#59
255,2019-12-10 15:19:00,#59
63,2019-12-10 20:32:00,#59
14,2019-12-12 20:55:00,#59
177,2019-12-11 19:11:00,#59
43,2019-12-12 23:09:00,#59
215,2019-12-14 16:07:00,#59
295,2019-12-10 21:23:00,#59
277,2019-12-12 13:33:00,#59
270,2019-12-14 15:25:00,#59
117,2019-12-12 17:09:00,#59
131,2019-12-13 19:45:00,#59
180,2019-12-13 18:08:00,#59
14,2019-12-13 04:10:00,#59
120,2019-12-10 13:48:00,#59
169,2019-12-12 07:20:00,#59
170,2019-12-14 13:37:00,#59
272,2019-12-11 12:06:00,#59
36,2019-12-14 01:57:00,#59
11,2019-12-13 02:39:00,#59
223,2019-12-11 17:52:00,#59
55,2019-12-13 13:45:00,#59
24,2019-12-14 10:07:00,#59
205,2019-12-12 12:42:00,#59
17,2019-12-13 16:39:00,#59
84,2019-12-11 15:50:00,#59
3,2019-12-11 02:40:00,#59
209,2019-12-13 06:39:00,#59
21,2019-12-13 13:29:00,#59
163,2019-12-14 02:40:00,#59
104,2019-12-10 19:16:00,#59
292,2019-12-13 03:45:00,#59
226,2019-12-14 09:23:00,#59
237,2019-12-14 09:18:00,#59
59,2019-12-13 18:47:00,#59
257,2019-12-11 17:52:00,#59
63,2019-12-10 22:23:00,#59
256,2019-12-14 01:06:00,#59
73,2019-12-12 03:47:00,#59
32,2019-12-10 23:03:00,#59
26,2019-12-12 00:50:00,#59
76,2019-12-12 05:32:00,#59
40,2019-12-12 09:17:00,#59
52,2019-12-12 03:04:00,#59
105,2019-12-12 14:28:00,#59
268,2019-12-13 09:54:00,#59
279,2019-12-14 06:15:00,#59
127,2019-12-10 20:59:00,#59
287,2019-12-13 23:38:00,#59
127,2019-12-11 02:10:00,#59
116,2019-12-11 11:33:00,#59
274,2019-12-12 14:24:00,#59
268,2019-12-11 13:35:00,#59
50,2019-12-14 09:45:00,#59
208,2019-12-14 05:17:00,#59
285,2019-12-14 00:46:00,#59
266,2019-12-11 00:47:00,#59
161,2019-12-12 21:16:00,#59
21,2019-12-12 07:58:00,#59
1,2019-12-14 05:28:00,#59
195,2019-12-11 04:03:00,#59
145,2019-12-13 05:32:00,#59
181,2019-12-12 14:52:00,#59
119,2019-12-11 12:59:00,#59
254,2019-12-13 12:35:00,#59
207,2019-12-13 17:26:00,#59
288,2019-12-10 19:41:00,#59
115,2019-12-13 12:16:00,#59
90,2019-12-11 09:19:00,#59
224,2019-12-11 10:36:00,#59
149,2019-12-12 00:33:00,#59
48,2019-12-12 10:52:00,#59
194,2019-12-13 06:21:00,#59
47,2019-12-11 15:33:00,#59
232,2019-12-13 06:43:00,#59
94,2019-12-13 07:20:00,#59
133,2019-12-11 11:44:00,#59
182,2019-12-10 14:40:00,#59
149,2019-12-13 22:11:00,#59
220,2019-12-14 08:50:00,#59
31,2019-12-13 06:24:00,#59
249,2019-12-12 05:00:00,#59
126,2019-12-13 06:41:00,#59
250,2019-12-13 21:52:00,#59
183,2019-12-11 00:33:00,#59
144,2019-12-14 14:28:00,#59
253,2019-12-11 00:38:00,#59
17,2019-12-14 12:18:00,#59
65,2019-12-12 20:21:00,#59
1,2019-12-14 12:51:00,#59
241,2019-12-11 05:16:00,#59
54,2019-12-10 18:31:00,#59
118,2019-12-12 11:31:00,#59
24,2019-12-11 01:08:00,#59
165,2019-12-12 08:42:00,#59
232,2019-12-11 07:46:00,#59
232,2019-12-12 19:18:00,#59
179,2019-12-11 23:53:00,#59
167,2019-12-11 07:48:00,#59
162,2019-12-10 19:57:00,#59
163,2019-12-12 13:20:00,#59
82,2019-12-14 03:17:00,#59
137,2019-12-12 03:29:00,#59
186,2019-12-11 15:51:00,#59
202,2019-12-14 08:26:00,#59
282,2019-12-11 13:26:00,#59
197,2019-12-12 15:57:00,#59
116,2019-12-10 19:35:00,#59
21,2019-12-11 19:57:00,#59
148,2019-12-13 01:31:00,#59
168,2019-12-12 14:19:00,#59
220,2019-12-13 12:44:00,#59
21,2019-12-14 07:13:00,#59
174,2019-12-14 01:26:00,#59
133,2019-12-11 13:00:00,#59
146,2019-12-12 13:01:00,#59
71,2019-12-12 17:57:00,#59
80,2019-12-10 20:56:00,#59
61,2019-12-12 23:28:00,#59
51,2019-12-13 22:48:00,#59
126,2019-12-11 10:47:00,#59
59,2019-12-13 06:18:00,#59
13,2019-12-10 16:09:00,#59
160,2019-12-13 21:32:00,#59
106,2019-12-14 14:16:00,#59
193,2019-12-13 00:39:00,#59
3,2019-12-12 10:04:00,#59
294,2019-12-10 16:37:00,#59
25,2019-12-11 09:25:00,#59
178,2019-12-12 19:59:00,#59
294,2019-12-12 23:41:00,#59
190,2019-12-13 14:23:00,#59
26,2019-12-12 08:55:00,#59
19,2019-12-10 21:42:00,#59
188,2019-12-11 11:39:00,#59
165,2019-12-12 23:14:00,#59
255,2019-12-13 08:28:00,#59
92,2019-12-11 16:03:00,#59
285,2019-12-13 03:49:00,#59
26,2019-12-13 22:08:00,#59
148,2019-12-13 12:13:00,#59
205,2019-12-12 14:18:00,#59
96,2019-12-14 02:55:00,#59
53,2019-12-13 12:53:00,#59
196,2019-12-11 16:25:00,#59
123,2019-12-11 20:21:00,#59
114,2019-12-13 01:49:00,#59
80,2019-12-13 14:33:00,#59
251,2019-12-13 05:31:00,#59
41,2019-12-11 17:05:00,#59
254,2019-12-13 20:37:00,#59
15,2019-12-13 03:03:00,#59
112,2019-12-13 04:10:00,#59
273,2019-12-14 13:54:00,#59
171,2019-12-13 16:06:00,#59
195,2019-12-11 16:08:00,#59
21,2019-12-11 00:31:00,#59
90,2019-12-12 00:17:00,#59
219,2019-12-10 18:59:00,#59
261,2019-12-14 07:36:00,#59
9,2019-12-11 19:04:00,#59
14,2019-12-14 11:50:00,#59
130,2019-12-12 01:28:00,#59
15,2019-12-12 08:41:00,#59
96,2019-12-14 14:27:00,#59
92,2019-12-13 16:54:00,#59
118,2019-12-14 12:00:00,#59
69,2019-12-14 04:05:00,#59
38,2019-12-13 05:05:00,#59
91,2019-12-14 12:00:00,#59
204,2019-12-10 19:29:00,#59
232,2019-12-10 23:09:00,#59
194,2019-12-11 19:32:00,#59
14,2019-12-11 19:23:00,#59
68,2019-12-10 22:08:00,#59
148,2019-12-11 17:25:00,#59
283,2019-12-11 05:47:00,#59
86,2019-12-13 05:25:00,#59
254,2019-12-13 14:19:00,#59
263,2019-12-13 23:25:00,#59
276,2019-12-11 23:28:00,#59
174,2019-12-12 06:03:00,#59
66,2019-12-14 05:52:00,#59
229,2019-12-11 22:18:00,#59
143,2019-12-13 01:53:00,#59
242,2019-12-14 14:05:00,#59
20,2019-12-12 02:32:00,#59
291,2019-12-13 17:53:00,#59
246,2019-12-12 11:32:00,#59
73,2019-12-13 11:37:00,#59
254,2019-12-10 23:11:00,#59
113,2019-12-14 03:48:00,#59
129,2019-12-13 01:17:00,#59
222,2019-12-14 03:45:00,#59
100,2019-12-14 09:10:00,#59
224,2019-12-11 22:53:00,#59
253,2019-12-11 15:14:00,#59
123,2019-12-11 21:01:00,#59
144,2019-12-13 21:09:00,#59
263,2019-12-14 10:21:00,#59
42,2019-12-12 22:00:00,#59
155,2019-12-14 08:46:00,#59
7,2019-12-11 07:51:00,#59
44,2019-12-11 14:13:00,#59
178,2019-12-12 07:37:00,#59
15,2019-12-12 22:00:00,#59
267,2019-12-14 00:42:00,#59
219,2019-12-13 14:45:00,#59
60,2019-12-12 16:50:00,#59
286,2019-12-11 12:43:00,#59
